# Ticks,TimeStamp,ValidTipForce,TipForce_mN_0,TipForce_mN_1,TipForce_mN_2,TipForce_mN_3,ScleraForce_mN_0,ScleraForce_mN_1,TipForceNorm_mN,ScleraForceNorm_mN,TipForceDirection0,TipForceDirection1,FBGRaw0,FBGRaw1,FBGRaw2,FBGRaw3,HandleForcesN0,HandleForcesN1,HandleForcesN2,HandleForcesN3,HandleForcesN4,HandleForcesN5,FT_SensorRaw0,FT_SensorRaw1,FT_SensorRaw2,FT_SensorRaw3,FT_SensorRaw4,FT_SensorRaw5,RobotPosition0,RobotPosition1,RobotPosition2,RobotPosition3,RobotPosition4,RobotPosition5,RobotVelocity0,RobotVelocity1,RobotVelocity2,RobotVelocity3,RobotVelocity4,RobotVelocity5,Pedal0,Pedal1,NNPRedictedFsX,NNPRedictedFsY,NNPRedictedFsNorm,Depth_p,x_new_p_0,x_new_p_1,x_new_p_2,P_new_p,PX_new_p_0,PX_new_p_1,PX_new_p_2,PX_new_p_3,PX_new_p_4,PX_new_p_5,PX_new_p_6,PX_new_p_7,PX_new_p_8,desiredControlParams_0,desiredControlParams_1,desiredControlParams_2
716792,1691512422.970744,0,0.0000674,-0.0000299,-0.0000007,-0.0000000,0.0000000,0.0000000,0.0000738,0.0000000,-17.3335380,125.8645281,1550.0935725,1550.1893712,1550.2071640,0.0000000,-0.0167353,0.0592369,-0.2045506,-0.0042778,0.0006430,-0.0021333,0.1378886,0.2006314,-0.2746663,-0.0087270,-0.0012907,-0.0091050,7.4501,-75.8439,1.3589,-0.1380,-0.4485,0.0000,0.0352,-0.0000,-0.0462,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
716793,1691512422.976574,0,0.0004344,-0.0001221,0.0000003,-0.0000000,0.0000000,0.0000000,0.0004512,0.0000000,-17.6386043,125.7994937,1550.0957241,1550.1913263,1550.2077488,0.0000000,0.0013213,0.0422821,-0.2227749,-0.0051148,0.0005753,-0.0026807,-0.0325104,-0.0315712,-0.3916462,-0.0132235,0.0002281,-0.0011570,7.4501,-75.8439,1.3589,-0.1380,-0.4485,0.0000,0.0335,-0.0000,-0.0442,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
716794,1691512422.981941,0,0.0004344,-0.0001221,0.0000003,-0.0000000,0.0000000,0.0000000,0.0004512,0.0000000,-17.6386043,125.7994937,1550.0957241,1550.1913263,1550.2077488,0.0000000,0.0107456,0.0257466,-0.2331873,-0.0056764,0.0004079,-0.0031960,-0.0615349,-0.0541229,-0.3265625,-0.0119834,-0.0005562,-0.0021751,7.4511,-75.8439,1.3579,-0.1380,-0.4485,0.0000,0.0398,-0.0000,-0.0500,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
716795,1691512422.987319,0,0.0004344,-0.0001221,0.0000003,-0.0000000,0.0000000,0.0000000,0.0004512,0.0000000,-17.6386043,125.7994937,1550.0957241,1550.1913263,1550.2077488,0.0000000,-0.0075263,0.0587138,-0.2335133,-0.0055641,0.0006916,-0.0024942,-0.2328410,0.3241786,-0.1062373,-0.0030475,0.0021705,0.0048968,7.4521,-75.8439,1.3579,-0.1380,-0.4485,0.0000,0.0461,-0.0000,-0.0481,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
716796,1691512422.992764,0,0.0004344,-0.0001221,0.0000003,-0.0000000,0.0000000,0.0000000,0.0004512,0.0000000,-17.6386043,125.7994937,1550.0957241,1550.1913263,1550.2077488,0.0000000,0.0087782,0.0357896,-0.2370961,-0.0058134,0.0007308,-0.0030456,0.0038488,-0.0946454,-0.3108245,-0.0100447,0.0014487,-0.0029747,7.4531,-75.8449,1.3569,-0.1380,-0.4485,0.0000,0.0519,-0.0077,-0.0536,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
716797,1691512422.998294,0,0.0004344,-0.0001221,0.0000003,-0.0000000,0.0000000,0.0000000,0.0004512,0.0000000,-17.6386043,125.7994937,1550.0957241,1550.1913263,1550.2077488,0.0000000,0.0230976,0.0195928,-0.2457905,-0.0063525,0.0006829,-0.0036284,-0.0171192,-0.0548035,-0.3478890,-0.0128479,0.0006912,-0.0026346,7.4531,-75.8449,1.3559,-0.1380,-0.4485,0.0000,0.0499,-0.0074,-0.0593,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
716798,1691512423.003528,0,-0.0003625,0.0000897,-0.0000021,-0.0000000,0.0000000,0.0000000,0.0003735,0.0000000,160.8384847,-53.3900636,1550.0908361,1550.1893712,1550.2073589,0.0000000,0.0238804,0.0192980,-0.2503094,-0.0064822,0.0008113,-0.0036606,-0.0964416,0.0539303,-0.2641568,-0.0084112,0.0017985,-0.0000366,7.4541,-75.8449,1.3549,-0.1380,-0.4485,0.0000,0.0554,-0.0070,-0.0644,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
716799,1691512423.008750,0,0.0003142,-0.0001846,-0.0000028,0.0000000,0.0000000,0.0000000,0.0003645,0.0000000,-19.1245167,127.9405544,1550.0980688,1550.1901528,1550.2097058,0.0000000,0.0135744,0.0231875,-0.2487188,-0.0063940,0.0009137,-0.0033675,-0.1602271,0.0774590,-0.1766746,-0.0056696,0.0014700,0.0016535,7.4551,-75.8449,1.3539,-0.1380,-0.4485,0.0000,0.0611,-0.0067,-0.0699,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
716800,1691512423.014123,0,-0.0002891,-0.0000516,-0.0000056,0.0000000,0.0000000,0.0000000,0.0002937,0.0000000,163.9356175,-57.6491470,1550.0953324,1550.1893712,1550.2104875,0.0000000,0.0077369,0.0349015,-0.2508129,-0.0063950,0.0008945,-0.0031315,-0.1481390,0.1526547,-0.2054768,-0.0063584,0.0005298,0.0016410,7.4551,-75.8459,1.3539,-0.1380,-0.4485,0.0000,0.0588,-0.0143,-0.0672,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
716801,1691512423.019331,0,0.0008076,-0.0001780,0.0000036,0.0000000,0.0000000,0.0000000,0.0008270,0.0000000,-17.8307908,125.6915100,1550.0963108,1550.1887845,1550.2050120,0.0000000,0.0150947,0.0313082,-0.2420546,-0.0061588,0.0008420,-0.0033991,-0.0129817,0.0303030,-0.1869335,-0.0062962,0.0008519,-0.0028850,7.4561,-75.8459,1.3529,-0.1380,-0.4485,0.0000,0.0638,-0.0137,-0.0718,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
716802,1691512423.024933,0,0.0001079,-0.0000758,-0.0000015,0.0000000,0.0000000,0.0000000,0.0001318,0.0000000,-19.0915066,128.1247643,1550.0949407,1550.1887845,1550.2077488,0.0000000,-0.0131049,0.0092223,-0.2594612,-0.0069288,0.0011019,-0.0024910,-0.3720144,-0.1203234,-0.2732536,-0.0095782,0.0017310,0.0097502,7.4571,-75.8459,1.3519,-0.1380,-0.4485,0.0000,0.0687,-0.0131,-0.0762,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
716803,1691512423.030364,0,0.0001079,-0.0000758,-0.0000015,0.0000000,0.0000000,0.0000000,0.0001318,0.0000000,-19.0915066,128.1247643,1550.0949407,1550.1887845,1550.2077488,0.0000000,-0.0358045,0.0201913,-0.2483438,-0.0063521,0.0013595,-0.0017310,-0.2574478,0.1097699,-0.0443163,-0.0000926,0.0026499,0.0048724,7.4581,-75.8469,1.3509,-0.1380,-0.4485,0.0000,0.0739,-0.0206,-0.0812,-0.0000,0.0000,-0.0000,12.98,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
716804,1691512423.035419,0,0.0000204,-0.0000799,-0.0000027,0.0000000,0.0000000,0.0000000,0.0000826,0.0000000,-24.4018477,136.5005387,1550.0953324,1550.1887845,1550.2085324,0.0000000,-0.0262801,0.0068751,-0.2502558,-0.0066658,0.0012237,-0.0021525,-0.0739207,-0.0568156,-0.2684658,-0.0104385,0.0003224,-0.0008451,7.4581,-75.8469,1.3499,-0.1380,-0.4485,0.0000,0.0711,-0.0198,-0.0861,-0.0000,0.0000,-0.0000,12.98,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
716805,1691512423.040646,0,0.0000204,-0.0000799,-0.0000027,0.0000000,0.0000000,0.0000000,0.0000826,0.0000000,-24.4018477,136.5005387,1550.0953324,1550.1887845,1550.2085324,0.0000000,-0.0571148,0.0251842,-0.2634469,-0.0069848,0.0014538,-0.0010299,-0.4175071,0.1889538,-0.1771709,-0.0052420,0.0016755,0.0110791,7.4591,-75.8469,1.3499,-0.1380,-0.4485,0.0000,0.0756,-0.0189,-0.0821,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
716806,1691512423.046549,0,0.0000204,-0.0000799,-0.0000027,0.0000000,0.0000000,0.0000000,0.0000826,0.0000000,-24.4018477,136.5005387,1550.0953324,1550.1887845,1550.2085324,0.0000000,-0.0643006,0.0221355,-0.2396243,-0.0061399,0.0013564,-0.0007025,-0.1328759,-0.0003169,-0.0033692,0.0009515,0.0004132,0.0015642,7.4601,-75.8469,1.3489,-0.1380,-0.4485,0.0000,0.0800,-0.0180,-0.0861,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
716807,1691512423.051863,0,0.0000204,-0.0000799,-0.0000027,0.0000000,0.0000000,0.0000000,0.0000826,0.0000000,-24.4018477,136.5005387,1550.0953324,1550.1887845,1550.2085324,0.0000000,-0.0770931,0.0226152,-0.2129082,-0.0051612,0.0014655,-0.0003169,-0.1613595,0.0171410,0.0671917,0.0030961,0.0020743,0.0016760,7.4601,-75.8469,1.3479,-0.1380,-0.4485,0.0000,0.0769,-0.0173,-0.0906,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
716808,1691512423.056922,0,0.0000204,-0.0000799,-0.0000027,0.0000000,0.0000000,0.0000000,0.0000826,0.0000000,-24.4018477,136.5005387,1550.0953324,1550.1887845,1550.2085324,0.0000000,-0.0516759,0.0279280,-0.2208206,-0.0053673,0.0013754,-0.0011304,0.0040347,0.1102665,-0.3006819,-0.0093732,0.0011776,-0.0033996,7.4611,-75.8479,1.3469,-0.1380,-0.4485,0.0000,0.0817,-0.0245,-0.0952,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
716809,1691512423.061980,0,0.0000204,-0.0000799,-0.0000027,0.0000000,0.0000000,0.0000000,0.0000826,0.0000000,-24.4018477,136.5005387,1550.0953324,1550.1887845,1550.2085324,0.0000000,-0.0591656,0.0537547,-0.1953400,-0.0043219,0.0013778,-0.0007279,-0.1057013,0.2390911,0.0802550,0.0041816,0.0013083,0.0007242,7.4621,-75.8479,1.3469,-0.1380,-0.4485,0.0000,0.0858,-0.0234,-0.0908,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
716810,1691512423.067122,0,0.0003499,-0.0000972,0.0000000,-0.0000000,0.0000000,0.0000000,0.0003631,0.0000000,-17.5161029,125.7009834,1550.0951375,1550.1913263,1550.2077488,0.0000000,-0.0514916,0.0843266,-0.1803624,-0.0036039,0.0011813,-0.0008709,-0.0238246,0.3198789,-0.0199619,0.0007716,0.0000556,-0.0025467,7.4631,-75.8479,1.3459,-0.1380,-0.4485,0.0000,0.0905,-0.0225,-0.0950,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
716811,1691512423.072330,0,0.0001435,-0.0000818,-0.0000016,0.0000000,0.0000000,0.0000000,0.0001652,0.0000000,-18.1017755,126.8380544,1550.0951375,1550.1901528,1550.2083355,0.0000000,-0.0777802,0.0794026,-0.1985136,-0.0043409,0.0011972,0.0001188,-0.3933513,0.0670844,-0.1748471,-0.0056261,-0.0002217,0.0111690,7.4631,-75.8479,1.3449,-0.1380,-0.4485,0.0000,0.0870,-0.0216,-0.0993,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
716812,1691512423.077583,0,0.0004343,-0.0001656,-0.0000002,0.0000000,0.0000000,0.0000000,0.0004648,0.0000000,-18.9723594,127.1947217,1550.0968955,1550.1876110,1550.2069671,0.0000000,-0.0689074,0.0772184,-0.2005291,-0.0042107,0.0011123,-0.0000666,-0.0955207,0.0868256,-0.1831815,-0.0035456,0.0004574,0.0001501,7.4641,-75.8489,1.3439,-0.1380,-0.4485,0.0000,0.0908,-0.0286,-0.1027,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
716813,1691512423.083122,0,0.0001550,-0.0001354,-0.0000025,0.0000000,0.0000000,0.0000000,0.0002058,0.0000000,-23.8611036,133.4088187,1550.0967006,1550.1876110,1550.2083355,0.0000000,-0.0448488,0.0679542,-0.1731509,-0.0033330,0.0008693,-0.0011209,0.1366597,0.0024111,-0.0295164,-0.0009817,0.0003677,-0.0096057,7.4651,-75.8489,1.3439,-0.1380,-0.4485,0.0000,0.0952,-0.0275,-0.0988,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
716814,1691512423.088575,0,0.0001550,-0.0001354,-0.0000025,0.0000000,0.0000000,0.0000000,0.0002058,0.0000000,-23.8611036,133.4088187,1550.0967006,1550.1876110,1550.2083355,0.0000000,-0.0180860,0.0529907,-0.1906967,-0.0040652,0.0006695,-0.0019901,0.0250847,-0.0080040,-0.3746987,-0.0123170,-0.0003379,-0.0036117,7.4661,-75.8489,1.3429,-0.1380,-0.4485,0.0000,0.0987,-0.0262,-0.1020,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
716815,1691512423.094161,0,0.0001550,-0.0001354,-0.0000025,0.0000000,0.0000000,0.0000000,0.0002058,0.0000000,-23.8611036,133.4088187,1550.0967006,1550.1876110,1550.2083355,0.0000000,-0.0369624,0.0605947,-0.2007563,-0.0044040,0.0007043,-0.0013490,-0.2809756,0.1402126,-0.1536620,-0.0047584,0.0001119,0.0062143,7.4661,-75.8489,1.3419,-0.1380,-0.4485,0.0000,0.0949,-0.0252,-0.1060,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
716816,1691512423.099681,0,0.0001010,-0.0000622,-0.0000013,0.0000000,0.0000000,0.0000000,0.0001186,0.0000000,-18.2004137,127.0115596,1550.0945508,1550.1893712,1550.2077488,0.0000000,-0.0013741,0.0738621,-0.2354336,-0.0055631,0.0005188,-0.0024725,0.0246861,0.2492819,-0.5331534,-0.0175963,-0.0003650,-0.0037328,7.4671,-75.8489,1.3419,-0.1380,-0.4485,0.0000,0.0982,-0.0241,-0.1011,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
716817,1691512423.105129,0,0.0008934,-0.0002586,0.0000017,0.0000000,0.0000000,0.0000000,0.0009301,0.0000000,-18.1013243,126.1602512,1550.0988503,1550.1901528,1550.2071640,0.0000000,0.0199023,0.0631889,-0.2227254,-0.0051646,0.0002191,-0.0033085,0.1068654,0.0096285,-0.1931115,-0.0061139,-0.0009549,-0.0079094,7.4681,-75.8499,1.3409,-0.1380,-0.4485,0.0000,0.1015,-0.0307,-0.1042,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
716818,1691512423.110574,0,0.0008934,-0.0002586,0.0000017,0.0000000,0.0000000,0.0000000,0.0009301,0.0000000,-18.1013243,126.1602512,1550.0988503,1550.1901528,1550.2071640,0.0000000,0.0262518,0.0503661,-0.2284888,-0.0055794,0.0002248,-0.0036490,-0.0511999,-0.0074672,-0.2806931,-0.0105290,0.0005156,-0.0017686,7.4691,-75.8499,1.3399,-0.1380,-0.4485,0.0000,0.1056,-0.0295,-0.1080,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
716819,1691512423.116042,0,0.0008934,-0.0002586,0.0000017,0.0000000,0.0000000,0.0000000,0.0009301,0.0000000,-18.1013243,126.1602512,1550.0988503,1550.1901528,1550.2071640,0.0000000,0.0209454,0.0295505,-0.2437470,-0.0062464,0.0005042,-0.0034287,-0.1724751,-0.0823869,-0.3292280,-0.0109146,0.0021275,0.0036112,7.4691,-75.8499,1.3389,-0.1380,-0.4485,0.0000,0.1007,-0.0282,-0.1110,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
716820,1691512423.121149,0,0.0008934,-0.0002586,0.0000017,0.0000000,0.0000000,0.0000000,0.0009301,0.0000000,-18.1013243,126.1602512,1550.0988503,1550.1901528,1550.2071640,0.0000000,0.0278240,0.0026172,-0.2472392,-0.0065421,0.0005985,-0.0037162,-0.0469278,-0.1592618,-0.3057323,-0.0104453,0.0015009,-0.0013009,7.4701,-75.8499,1.3389,-0.1380,-0.4485,0.0000,0.1046,-0.0271,-0.1067,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
716821,1691512423.126538,0,0.0008934,-0.0002586,0.0000017,0.0000000,0.0000000,0.0000000,0.0009301,0.0000000,-18.1013243,126.1602512,1550.0988503,1550.1901528,1550.2071640,0.0000000,0.0632792,-0.0056645,-0.2613357,-0.0071458,0.0003493,-0.0051108,0.1378811,-0.0020696,-0.4787715,-0.0172890,-0.0002734,-0.0091089,7.4711,-75.8509,1.3379,-0.1380,-0.4485,0.0000,0.1076,-0.0335,-0.1097,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
716822,1691512423.131885,0,-0.0002021,-0.0000012,-0.0000036,-0.0000000,0.0000000,0.0000000,0.0002021,0.0000000,-0.2801359,-91.0296259,1550.0935725,1550.1917161,1550.2097058,0.0000000,0.0297079,-0.0041415,-0.2448850,-0.0066580,0.0006598,-0.0039864,-0.2531589,0.0089864,-0.0116097,-0.0007602,0.0022335,0.0056810,7.4721,-75.8509,1.3379,-0.1380,-0.4485,0.0000,0.1115,-0.0323,-0.1055,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
716823,1691512423.136980,0,0.0004470,-0.0001050,0.0000016,0.0000000,0.0000000,0.0000000,0.0004592,0.0000000,-17.7568183,125.7122426,1550.0949407,1550.1889794,1550.2059905,0.0000000,0.0225030,-0.0183623,-0.2639181,-0.0075051,0.0007865,-0.0037486,-0.2049783,-0.0754939,-0.3668663,-0.0133500,0.0011380,0.0044468,7.4721,-75.8509,1.3369,-0.1380,-0.4485,0.0000,0.1072,-0.0310,-0.1092,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
716824,1691512423.142034,0,0.0004470,-0.0001050,0.0000016,0.0000000,0.0000000,0.0000000,0.0004592,0.0000000,-17.7568183,125.7122426,1550.0949407,1550.1889794,1550.2059905,0.0000000,0.0268939,-0.0038710,-0.2437446,-0.0065741,0.0007257,-0.0038677,0.0140226,0.1190340,-0.0935037,-0.0016845,0.0008815,-0.0043960,7.4731,-75.8509,1.3359,-0.1380,-0.4485,0.0000,0.1100,-0.0296,-0.1120,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
716825,1691512423.147991,0,0.0003632,-0.0001405,-0.0000004,0.0000000,0.0000000,0.0000000,0.0003895,0.0000000,-18.7479427,127.0290851,1550.0963108,1550.1881978,1550.2071640,0.0000000,0.0356577,0.0139855,-0.2491035,-0.0066166,0.0004504,-0.0039217,-0.0339916,0.1887027,-0.2815005,-0.0081265,-0.0014803,-0.0011064,7.4741,-75.8519,1.3349,-0.1380,-0.4485,0.0000,0.1128,-0.0362,-0.1147,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
716826,1691512423.153166,0,0.0000253,-0.0001038,-0.0000034,0.0000000,0.0000000,0.0000000,0.0001069,0.0000000,-30.5662404,143.4299357,1550.0961139,1550.1887845,1550.2091191,0.0000000,0.0493921,0.0108594,-0.2604896,-0.0071193,0.0003973,-0.0044244,-0.0125333,0.0394828,-0.3761577,-0.0133759,0.0003646,-0.0026407,7.4751,-75.8519,1.3339,-0.1380,-0.4485,0.0000,0.1164,-0.0348,-0.1182,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
716827,1691512423.158226,0,0.0000253,-0.0001038,-0.0000034,0.0000000,0.0000000,0.0000000,0.0001069,0.0000000,-30.5662404,143.4299357,1550.0961139,1550.1887845,1550.2091191,0.0000000,0.0574299,-0.0001595,-0.2550688,-0.0070097,0.0003853,-0.0047158,0.0132525,-0.0485902,-0.2533181,-0.0085686,0.0007795,-0.0034670,7.4751,-75.8519,1.3339,-0.1380,-0.4485,0.0000,0.1120,-0.0334,-0.1137,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
716828,1691512423.163589,0,0.0008276,-0.0001915,0.0000034,0.0000000,0.0000000,0.0000000,0.0008495,0.0000000,-17.8950309,125.7790941,1550.0967006,1550.1887845,1550.2052088,0.0000000,0.0629339,-0.0234146,-0.2075450,-0.0054240,0.0000640,-0.0051457,0.1588611,-0.2086324,0.0614892,0.0022193,-0.0009026,-0.0105887,7.4761,-75.8519,1.3329,-0.1380,-0.4485,0.0000,0.1146,-0.0319,-0.1162,-0.0000,0.0000,-0.0000,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
