# Ticks,TimeStamp,ValidTipForce,TipForce_mN_0,TipForce_mN_1,TipForce_mN_2,TipForce_mN_3,ScleraForce_mN_0,ScleraForce_mN_1,TipForceNorm_mN,ScleraForceNorm_mN,TipForceDirection0,TipForceDirection1,FBGRaw0,FBGRaw1,FBGRaw2,FBGRaw3,HandleForcesN0,HandleForcesN1,HandleForcesN2,HandleForcesN3,HandleForcesN4,HandleForcesN5,FT_SensorRaw0,FT_SensorRaw1,FT_SensorRaw2,FT_SensorRaw3,FT_SensorRaw4,FT_SensorRaw5,RobotPosition0,RobotPosition1,RobotPosition2,RobotPosition3,RobotPosition4,RobotPosition5,RobotVelocity0,RobotVelocity1,RobotVelocity2,RobotVelocity3,RobotVelocity4,RobotVelocity5,Pedal0,Pedal1,NNPRedictedFsX,NNPRedictedFsY,NNPRedictedFsNorm,Depth_p,x_new_p_0,x_new_p_1,x_new_p_2,P_new_p,PX_new_p_0,PX_new_p_1,PX_new_p_2,PX_new_p_3,PX_new_p_4,PX_new_p_5,PX_new_p_6,PX_new_p_7,PX_new_p_8,desiredControlParams_0,desiredControlParams_1,desiredControlParams_2
704316,1691512356.099236,0,-0.0003327,0.0000389,-0.0000032,-0.0000000,0.0000000,0.0000000,0.0003350,0.0000000,162.1924870,-54.9769533,1550.0931769,1550.1899522,1550.2083298,0.0000000,-0.0275329,0.0764176,-0.2298302,-0.0054883,0.0011186,-0.0013690,-0.1782020,0.1186364,-0.1300104,-0.0033895,0.0005027,0.0029242,7.6090,-75.8955,1.2022,-0.1390,-0.4523,0.0000,0.0883,-0.0264,-0.0924,-0.0007,-0.0027,-0.0003,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
704317,1691512356.104291,0,-0.0003327,0.0000389,-0.0000032,-0.0000000,0.0000000,0.0000000,0.0003350,0.0000000,162.1924870,-54.9769533,1550.0931769,1550.1899522,1550.2083298,0.0000000,-0.0206053,0.0900565,-0.2342908,-0.0054764,0.0011455,-0.0015706,-0.0887380,0.2259793,-0.2255053,-0.0061938,0.0013926,-0.0002302,7.6090,-75.8965,1.2022,-0.1390,-0.4523,0.0000,0.0849,-0.0333,-0.0888,-0.0007,-0.0026,-0.0003,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
704318,1691512356.109799,0,-0.0003327,0.0000389,-0.0000032,-0.0000000,0.0000000,0.0000000,0.0003350,0.0000000,162.1924870,-54.9769533,1550.0931769,1550.1899522,1550.2083298,0.0000000,-0.0098255,0.0657728,-0.2333244,-0.0055983,0.0013166,-0.0020957,-0.0347535,-0.0831285,-0.2483552,-0.0085000,0.0029356,-0.0022024,7.6100,-75.8965,1.2012,-0.1390,-0.4523,0.0000,0.0893,-0.0320,-0.0933,-0.0006,-0.0025,-0.0003,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
704319,1691512356.114885,0,-0.0003327,0.0000389,-0.0000032,-0.0000000,0.0000000,0.0000000,0.0003350,0.0000000,162.1924870,-54.9769533,1550.0931769,1550.1899522,1550.2083298,0.0000000,-0.0265382,0.0596983,-0.2238593,-0.0054224,0.0013516,-0.0015689,-0.2035879,0.0237285,-0.0682527,-0.0026438,0.0010536,0.0041272,7.6110,-75.8965,1.2012,-0.1390,-0.4523,0.0000,0.0931,-0.0306,-0.0890,-0.0006,-0.0024,-0.0003,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
704320,1691512356.120560,0,-0.0003422,0.0001056,-0.0000013,-0.0000000,0.0000000,0.0000000,0.0003581,0.0000000,159.9239551,-52.3825590,1550.0910252,1550.1905389,1550.2069614,0.0000000,-0.0477383,0.0400748,-0.2061327,-0.0049895,0.0015552,-0.0008852,-0.2181121,-0.1098230,0.0097923,0.0002974,0.0024200,0.0049676,7.6110,-75.8965,1.2002,-0.1390,-0.4523,0.0000,0.0895,-0.0294,-0.0935,-0.0006,-0.0023,-0.0003,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
704321,1691512356.125623,0,0.0004879,-0.0000395,0.0000042,-0.0000000,0.0000000,0.0000000,0.0004895,0.0000000,-17.1101546,124.6935244,1550.0933718,1550.1895604,1550.2038328,0.0000000,-0.0083273,0.0476216,-0.2190792,-0.0055339,0.0012141,-0.0022732,0.1206717,0.1601845,-0.3919593,-0.0142100,-0.0003358,-0.0073382,7.6120,-75.8965,1.2002,-0.1390,-0.4523,0.0000,0.0931,-0.0281,-0.0892,-0.0006,-0.0022,-0.0003,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
704322,1691512356.131119,0,-0.0000045,0.0000030,-0.0000009,-0.0000000,0.0000000,0.0000000,0.0000055,0.0000000,-16.1503488,124.6231859,1550.0935667,1550.1919073,1550.2077430,0.0000000,-0.0277903,0.0428217,-0.2398526,-0.0063668,0.0013879,-0.0016221,-0.3296090,0.0454856,-0.2764643,-0.0099274,0.0014961,0.0087516,7.6130,-75.8965,1.1992,-0.1390,-0.4523,0.0000,0.0975,-0.0270,-0.0936,-0.0005,-0.0021,-0.0003,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
704323,1691512356.137117,0,0.0009660,-0.0001373,0.0000059,-0.0000000,0.0000000,0.0000000,0.0009757,0.0000000,-17.2732512,125.0658938,1550.0955216,1550.1932756,1550.2046164,0.0000000,-0.0192940,0.0440604,-0.2407573,-0.0065551,0.0011210,-0.0018722,-0.0681004,0.0864003,-0.2324127,-0.0088087,-0.0008916,-0.0000148,7.6130,-75.8965,1.1982,-0.1390,-0.4523,0.0000,0.0930,-0.0257,-0.0972,-0.0005,-0.0020,-0.0002,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
704324,1691512356.142951,0,-0.0000493,0.0000291,0.0000002,-0.0000000,0.0000000,0.0000000,0.0000572,0.0000000,139.5108335,-38.0790421,1550.0925903,1550.1887787,1550.2057879,0.0000000,-0.0272896,0.0522125,-0.2313896,-0.0062871,0.0013648,-0.0014542,-0.1489758,0.1271588,-0.0898452,-0.0031054,0.0026976,0.0037953,7.6139,-75.8966,1.1982,-0.1390,-0.4523,0.0000,0.0958,-0.0250,-0.0930,-0.0005,-0.0020,-0.0002,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
704325,1691512356.148306,0,-0.0000493,0.0000291,0.0000002,-0.0000000,0.0000000,0.0000000,0.0000572,0.0000000,139.5108335,-38.0790421,1550.0925903,1550.1887787,1550.2057879,0.0000000,-0.0317378,0.0474831,-0.2248658,-0.0059326,0.0014207,-0.0013594,-0.1355153,0.0298011,-0.1267274,-0.0032225,0.0017050,0.0010953,7.6137,-75.8978,1.1971,-0.1390,-0.4523,0.0000,0.0899,-0.0333,-0.0969,-0.0006,-0.0022,-0.0003,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
704326,1691512356.153511,0,0.0002118,-0.0000272,0.0000007,-0.0000000,0.0000000,0.0000000,0.0002135,0.0000000,-16.8839457,124.9012690,1550.0939585,1550.1921022,1550.2069614,0.0000000,-0.0159634,0.0372325,-0.2515667,-0.0069066,0.0012503,-0.0018982,-0.1054078,0.0231538,-0.4527380,-0.0153955,-0.0001506,0.0008569,7.6146,-75.8979,1.1971,-0.1390,-0.4523,0.0000,0.0935,-0.0330,-0.0933,-0.0006,-0.0023,-0.0003,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
704327,1691512356.158797,0,0.0003167,0.0000136,0.0000029,-0.0000000,0.0000000,0.0000000,0.0003171,0.0000000,-16.4759854,124.2204435,1550.0923934,1550.1934706,1550.2057879,0.0000000,-0.0153665,0.0220328,-0.2591514,-0.0071718,0.0011553,-0.0020158,-0.1480492,-0.0525611,-0.2896316,-0.0095097,0.0002431,0.0014481,7.6154,-75.8981,1.1960,-0.1390,-0.4524,0.0000,0.0954,-0.0328,-0.0974,-0.0006,-0.0025,-0.0003,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
704328,1691512356.164191,0,0.0003167,0.0000136,0.0000029,-0.0000000,0.0000000,0.0000000,0.0003171,0.0000000,-16.4759854,124.2204435,1550.0923934,1550.1934706,1550.2057879,0.0000000,-0.0134741,0.0110960,-0.2867505,-0.0082523,0.0012857,-0.0022326,-0.2153677,-0.0087678,-0.4503315,-0.0164141,0.0017329,0.0039626,7.6153,-75.8983,1.1960,-0.1390,-0.4524,0.0000,0.0910,-0.0327,-0.0938,-0.0006,-0.0026,-0.0003,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
704329,1691512356.169477,0,0.0003167,0.0000136,0.0000029,-0.0000000,0.0000000,0.0000000,0.0003171,0.0000000,-16.4759854,124.2204435,1550.0923934,1550.1934706,1550.2057879,0.0000000,-0.0412961,0.0367563,-0.2510622,-0.0064703,0.0013103,-0.0011260,-0.2177378,0.2100989,0.1555209,0.0093699,0.0010035,0.0036168,7.6162,-75.8984,1.1950,-0.1390,-0.4524,0.0000,0.0937,-0.0323,-0.0973,-0.0007,-0.0026,-0.0003,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
704330,1691512356.175639,0,0.0003167,0.0000136,0.0000029,-0.0000000,0.0000000,0.0000000,0.0003171,0.0000000,-16.4759854,124.2204435,1550.0923934,1550.1934706,1550.2057879,0.0000000,-0.0587013,0.0332707,-0.2537784,-0.0067710,0.0015137,-0.0005341,-0.2903043,0.0297014,-0.1612055,-0.0064118,0.0019785,0.0078176,7.6172,-75.8984,1.1940,-0.1390,-0.4524,0.0000,0.0972,-0.0309,-0.1007,-0.0006,-0.0025,-0.0003,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
704331,1691512356.180841,0,0.0003167,0.0000136,0.0000029,-0.0000000,0.0000000,0.0000000,0.0003171,0.0000000,-16.4759854,124.2204435,1550.0923934,1550.1934706,1550.2057879,0.0000000,-0.0999345,0.0299990,-0.2417257,-0.0064536,0.0018110,0.0008158,-0.4346665,-0.0006315,0.0435445,0.0011331,0.0023937,0.0120853,7.6172,-75.8984,1.1940,-0.1390,-0.4524,0.0000,0.0934,-0.0297,-0.0969,-0.0006,-0.0024,-0.0003,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
704332,1691512356.185884,0,-0.0007579,0.0001677,-0.0000039,-0.0000000,0.0000000,0.0000000,0.0007762,0.0000000,161.8959634,-54.1522822,1550.0900488,1550.1889737,1550.2077430,0.0000000,-0.0622378,0.0174521,-0.2449037,-0.0066611,0.0016190,-0.0005028,0.0812811,-0.0292126,-0.3457223,-0.0119449,0.0009739,-0.0056904,7.6181,-75.8985,1.1929,-0.1390,-0.4524,0.0000,0.0963,-0.0290,-0.1016,-0.0006,-0.0025,-0.0003,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
704333,1691512356.191041,0,-0.0000688,0.0000474,-0.0000000,-0.0000000,0.0000000,0.0000000,0.0000836,0.0000000,-13.5014404,120.9598513,1550.0921985,1550.1909288,1550.2065715,0.0000000,-0.0999535,0.0218244,-0.2230815,-0.0058016,0.0017753,0.0008617,-0.3706698,0.0383028,0.1209732,0.0054521,0.0015752,0.0100264,7.6180,-75.8987,1.1929,-0.1390,-0.4525,0.0000,0.0914,-0.0290,-0.0968,-0.0006,-0.0025,-0.0003,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
704334,1691512356.196457,0,0.0006160,-0.0001255,0.0000029,-0.0000000,0.0000000,0.0000000,0.0006287,0.0000000,-17.6690605,125.5266131,1550.0959133,1550.1901471,1550.2053980,0.0000000,-0.0805351,0.0324298,-0.2315883,-0.0058919,0.0014452,0.0004014,-0.0703686,0.1518552,-0.2759967,-0.0072461,-0.0010426,-0.0000228,7.6190,-75.8987,1.1929,-0.1390,-0.4525,0.0000,0.0957,-0.0281,-0.0930,-0.0006,-0.0024,-0.0003,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
704335,1691512356.201864,0,0.0000963,-0.0000363,-0.0000001,0.0000000,0.0000000,0.0000000,0.0001029,0.0000000,-18.4003234,126.7028268,1550.0943483,1550.1887787,1550.2063746,0.0000000,-0.0944098,0.0307808,-0.2115896,-0.0051673,0.0015010,0.0010090,-0.2055207,0.0138088,0.0340218,0.0026886,0.0012238,0.0051129,7.6189,-75.8988,1.1918,-0.1390,-0.4525,0.0000,0.0903,-0.0273,-0.0971,-0.0006,-0.0025,-0.0003,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
704336,1691512356.207133,0,-0.0002438,0.0000203,-0.0000028,-0.0000000,0.0000000,0.0000000,0.0002447,0.0000000,162.0550005,-55.3119838,1550.0935667,1550.1903420,1550.2083298,0.0000000,-0.0846905,0.0236065,-0.2113248,-0.0052227,0.0014832,0.0007710,-0.1020487,-0.0046323,-0.1855469,-0.0055155,0.0011212,0.0017238,7.6197,-75.8989,1.1918,-0.1391,-0.4525,0.0000,0.0929,-0.0273,-0.0940,-0.0006,-0.0027,-0.0003,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
704337,1691512356.212495,0,-0.0002438,0.0000203,-0.0000028,-0.0000000,0.0000000,0.0000000,0.0002447,0.0000000,162.0550005,-55.3119838,1550.0935667,1550.1903420,1550.2083298,0.0000000,-0.0804328,0.0316242,-0.1897272,-0.0044972,0.0013313,0.0005678,-0.0555519,0.0914878,0.0093122,0.0004400,0.0003648,-0.0012421,7.6196,-75.8992,1.1918,-0.1391,-0.4525,0.0000,0.0881,-0.0277,-0.0895,-0.0007,-0.0027,-0.0003,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
704338,1691512356.217830,0,0.0005171,-0.0000760,0.0000026,-0.0000000,0.0000000,0.0000000,0.0005227,0.0000000,-17.1674470,125.0547562,1550.0947400,1550.1926889,1550.2061797,0.0000000,-0.0812640,0.0362891,-0.2153194,-0.0052808,0.0013158,0.0005787,-0.2569610,0.1161732,-0.3152907,-0.0097566,0.0004284,0.0055922,7.6206,-75.8992,1.1907,-0.1391,-0.4525,0.0000,0.0922,-0.0266,-0.0941,-0.0006,-0.0027,-0.0003,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
704339,1691512356.223024,0,0.0005171,-0.0000760,0.0000026,-0.0000000,0.0000000,0.0000000,0.0005227,0.0000000,-17.1674470,125.0547562,1550.0947400,1550.1926889,1550.2061797,0.0000000,-0.0895445,0.0533620,-0.2043395,-0.0046987,0.0012216,0.0008849,-0.1897757,0.1859127,-0.0175770,0.0011023,0.0000913,0.0030498,7.6206,-75.8993,1.1907,-0.1391,-0.4525,0.0000,0.0876,-0.0261,-0.0898,-0.0006,-0.0026,-0.0003,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
704340,1691512356.228684,0,0.0005171,-0.0000760,0.0000026,-0.0000000,0.0000000,0.0000000,0.0005227,0.0000000,-17.1674470,125.0547562,1550.0947400,1550.1926889,1550.2061797,0.0000000,-0.0866152,0.0737014,-0.2049363,-0.0044183,0.0014429,0.0007680,-0.1496888,0.2465743,-0.1271116,-0.0021262,0.0029503,0.0013332,7.6215,-75.9004,1.1907,-0.1391,-0.4526,0.0000,0.0912,-0.0342,-0.0864,-0.0007,-0.0026,-0.0003,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
704341,1691512356.234531,0,0.0005171,-0.0000760,0.0000026,-0.0000000,0.0000000,0.0000000,0.0005227,0.0000000,-17.1674470,125.0547562,1550.0947400,1550.1926889,1550.2061797,0.0000000,-0.0655871,0.0608163,-0.2153500,-0.0047863,0.0011696,-0.0001046,-0.0452464,0.0065334,-0.3065370,-0.0097054,-0.0005035,-0.0027868,7.6215,-75.9004,1.1897,-0.1391,-0.4526,0.0000,0.0870,-0.0325,-0.0902,-0.0006,-0.0025,-0.0003,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
704342,1691512356.239938,0,0.0005171,-0.0000760,0.0000026,-0.0000000,0.0000000,0.0000000,0.0005227,0.0000000,-17.1674470,125.0547562,1550.0947400,1550.1926889,1550.2061797,0.0000000,-0.0622501,0.0498908,-0.2073851,-0.0045734,0.0013213,-0.0003520,-0.0979354,-0.0157708,-0.1197619,-0.0036410,0.0025330,-0.0003403,7.6225,-75.9004,1.1897,-0.1391,-0.4526,0.0000,0.0907,-0.0311,-0.0860,-0.0006,-0.0024,-0.0003,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
704343,1691512356.245281,0,0.0005171,-0.0000760,0.0000026,-0.0000000,0.0000000,0.0000000,0.0005227,0.0000000,-17.1674470,125.0547562,1550.0947400,1550.1926889,1550.2061797,0.0000000,-0.0733097,0.0448497,-0.2152916,-0.0050489,0.0014911,-0.0001192,-0.2608187,0.0316626,-0.1759533,-0.0070418,0.0020150,0.0055699,7.6224,-75.9005,1.1897,-0.1391,-0.4526,0.0000,0.0869,-0.0302,-0.0828,-0.0006,-0.0024,-0.0003,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
704344,1691512356.250381,0,0.0000424,-0.0000397,-0.0000006,0.0000000,0.0000000,0.0000000,0.0000581,0.0000000,-166.2701452,-132.9774202,1550.0945451,1550.1878002,1550.2063746,0.0000000,-0.0516810,0.0412416,-0.2364209,-0.0057956,0.0013484,-0.0008549,-0.0731548,0.0699877,-0.3980187,-0.0130500,0.0003769,-0.0007061,7.6233,-75.9006,1.1886,-0.1391,-0.4526,0.0000,0.0903,-0.0300,-0.0876,-0.0006,-0.0025,-0.0003,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
704345,1691512356.255697,0,0.0001361,-0.0000218,0.0000008,-0.0000000,0.0000000,0.0000000,0.0001379,0.0000000,-17.3478415,125.1777790,1550.0937635,1550.1889737,1550.2057879,0.0000000,-0.0453103,0.0261420,-0.2170220,-0.0052671,0.0011507,-0.0013102,-0.0288766,-0.0774523,-0.0766242,-0.0032334,0.0001799,-0.0036988,7.6242,-75.9008,1.1886,-0.1391,-0.4526,0.0000,0.0931,-0.0300,-0.0838,-0.0006,-0.0026,-0.0003,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
704346,1691512356.261107,0,0.0004801,-0.0000615,0.0000027,-0.0000000,0.0000000,0.0000000,0.0004840,0.0000000,-17.0912626,124.9496360,1550.0943483,1550.1924940,1550.2059848,0.0000000,-0.0860228,0.0467409,-0.2274338,-0.0055721,0.0014339,0.0000939,-0.4862618,0.2139573,-0.0744691,-0.0024159,0.0017233,0.0133831,7.6240,-75.9009,1.1875,-0.1391,-0.4527,0.0000,0.0881,-0.0299,-0.0887,-0.0007,-0.0028,-0.0003,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
704347,1691512356.266831,0,-0.0000983,-0.0000149,-0.0000023,-0.0000000,0.0000000,0.0000000,0.0000994,0.0000000,-16.7147918,-167.6759512,1550.0943483,1550.1907338,1550.2083298,0.0000000,-0.0976571,0.0280581,-0.2222597,-0.0055320,0.0015350,0.0003934,-0.2466553,-0.0996293,-0.0987197,-0.0035476,0.0016256,0.0049393,7.6250,-75.9009,1.1865,-0.1391,-0.4527,0.0000,0.0919,-0.0285,-0.0926,-0.0006,-0.0026,-0.0003,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
704348,1691512356.272596,0,-0.0000983,-0.0000149,-0.0000023,-0.0000000,0.0000000,0.0000000,0.0000994,0.0000000,-16.7147918,-167.6759512,1550.0943483,1550.1907338,1550.2083298,0.0000000,-0.0731168,0.0271578,-0.2388021,-0.0060435,0.0014666,-0.0004206,-0.0587363,0.0722287,-0.3687631,-0.0117514,0.0011582,-0.0014078,7.6259,-75.9011,1.1865,-0.1391,-0.4527,0.0000,0.0942,-0.0280,-0.0878,-0.0007,-0.0026,-0.0003,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
704349,1691512356.278402,0,-0.0000983,-0.0000149,-0.0000023,-0.0000000,0.0000000,0.0000000,0.0000994,0.0000000,-16.7147918,-167.6759512,1550.0943483,1550.1907338,1550.2083298,0.0000000,-0.0361814,0.0097285,-0.2657721,-0.0072980,0.0011724,-0.0018453,0.0121662,-0.0470271,-0.5385705,-0.0205315,-0.0004775,-0.0040773,7.6258,-75.9012,1.1865,-0.1391,-0.4527,0.0000,0.0899,-0.0281,-0.0845,-0.0007,-0.0027,-0.0003,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
704350,1691512356.284231,0,0.0000777,-0.0000154,0.0000001,-0.0000000,0.0000000,0.0000000,0.0000792,0.0000000,-17.1023086,125.2078944,1550.0937635,1550.1895604,1550.2063746,0.0000000,-0.0246973,-0.0385315,-0.3075337,-0.0092861,0.0011010,-0.0023803,-0.2164669,-0.3161257,-0.6356865,-0.0245866,-0.0001134,0.0048751,7.6267,-75.9014,1.1854,-0.1391,-0.4527,0.0000,0.0923,-0.0278,-0.0887,-0.0007,-0.0028,-0.0003,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
704351,1691512356.289417,0,0.0000777,-0.0000154,0.0000001,-0.0000000,0.0000000,0.0000000,0.0000792,0.0000000,-17.1023086,125.2078944,1550.0937635,1550.1895604,1550.2063746,0.0000000,-0.0206958,-0.0069242,-0.2796872,-0.0080173,0.0011866,-0.0021834,-0.0223624,0.2377438,-0.0347804,0.0010580,0.0019922,-0.0010308,7.6267,-75.9014,1.1854,-0.1391,-0.4527,0.0000,0.0888,-0.0267,-0.0853,-0.0007,-0.0027,-0.0003,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
704352,1691512356.294580,0,0.0000777,-0.0000154,0.0000001,-0.0000000,0.0000000,0.0000000,0.0000792,0.0000000,-17.1023086,125.2078944,1550.0937635,1550.1895604,1550.2063746,0.0000000,-0.0151877,0.0074192,-0.2830713,-0.0079951,0.0013171,-0.0022226,-0.1113969,0.1541704,-0.2701101,-0.0081406,0.0021150,0.0014686,7.6276,-75.9014,1.1844,-0.1391,-0.4527,0.0000,0.0921,-0.0259,-0.0892,-0.0006,-0.0027,-0.0003,12.82,0.00,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
